"Time1","Time2","Lon.mean","Lon.sd","Lon.50%","Lon.2.5%","Lon.97.5%","Lat.mean","Lat.sd","Lat.50%","Lat.2.5%","Lat.97.5%"
2015-08-22 18:28:57,2015-08-23 03:41:06,14.6090011385943,3.48556202026847,14.6164962466857,7.8860920173479,21.6669551739953,52.3851856084618,3.17588640957969,52.3451288297259,46.5561965919087,58.7093671142733
2015-08-23 03:41:06,2015-08-23 18:24:08,14.8977797297351,4.22882769151341,14.7503744825533,6.95487485132698,23.6453998407581,51.9706270056103,3.57463346037743,52.0817779060146,44.7578713319948,59.5134339661356
2015-08-23 18:24:08,2015-08-24 03:51:02,14.1462462735798,3.21934856449272,14.0703919675509,8.24097848006426,21.311654393109,51.4944204766981,3.39076689252985,51.3948230151022,44.7473744014892,58.7336706158497
2015-08-24 03:51:02,2015-08-24 18:33:53,12.1059752187018,4.40586075033016,12.1658437919435,2.50025629754197,20.3971896712595,51.6248982614118,3.52149881241878,51.4170815605788,45.1261050608068,59.3405492632539
2015-08-24 18:33:53,2015-08-25 04:05:53,11.2657981236102,3.71295718732618,11.3810159045293,3.65163508610656,18.1794549313908,51.7747906433618,3.08787579870956,51.8298784569639,45.6941779108337,57.3126535243248
2015-08-25 04:05:53,2015-08-25 18:38:53,10.6671408921098,4.65609048953553,10.711103195655,1.76934650613568,19.7214583496605,51.9971459940392,3.64688365378406,51.9623685042422,44.3192966101601,59.2335093393033
2015-08-25 18:38:53,2015-08-26 04:01:06,10.9848889575527,3.21874991051408,11.0370558987365,4.76234410527289,17.5836346103708,52.0155369403156,3.50375175334883,51.9928732481564,44.9973023470059,58.9177344319323
2015-08-26 04:01:06,2015-08-26 18:23:53,12.123366937277,4.1027231298663,11.9940006875365,4.59461717892848,20.8972604784357,51.8217355297056,3.73852497470973,51.9114011704104,44.1878728916674,59.0142396676067
2015-08-26 18:23:53,2015-08-27 03:51:06,13.5459092092727,3.5350287689352,13.6167834562714,7.23155628169746,20.7164256386479,51.5286051134879,3.45120240287421,51.5504010679136,44.2913231814265,57.8433247245822
2015-08-27 03:51:06,2015-08-27 18:28:53,11.3445466988842,4.30193745096607,11.1947620272082,2.88012599808164,20.1326283564045,50.632189505033,3.97020626711123,50.6720884504252,43.4091653250048,58.7860965251702
2015-08-27 18:28:53,2015-08-28 04:30:49,8.44146654216464,3.49383712941558,8.49523648703406,1.77898249353011,15.1050232984994,49.6278322956459,4.11798893939875,49.340590981565,42.2518140404366,58.0492082098373
2015-08-28 04:30:49,2015-08-28 18:18:53,9.53011403033799,4.24045570698537,9.74015456331095,0.926271836225823,17.9700732324651,49.1382847352453,4.04397448732792,48.8877895472549,41.8699492947749,57.2895040841482
2015-08-28 18:18:53,2015-08-29 04:01:02,12.2203822051747,3.24542060217053,12.4023132867503,5.03395273155969,18.084500691784,49.8022621830647,3.56842042917729,49.9696492720934,42.5450910121535,56.3369732387711
2015-08-29 04:01:02,2015-08-29 18:13:53,13.3115253942284,3.73650952277034,13.3597900302252,6.05052200085663,21.1246884177052,50.9002535431276,3.77182185890683,51.1853106462377,43.1371956860689,57.5910797752407
2015-08-29 18:13:53,2015-08-30 03:56:02,13.1070486739002,3.24736716923791,13.0942423573569,6.71173523757543,19.5418199215931,52.245410220676,3.62861081996792,52.4946183961021,44.8143504404281,58.9613181845312
2015-08-30 03:56:02,2015-08-30 18:28:53,12.3383935856144,4.53726059437806,12.4453716833327,2.88296352559299,21.0101995451485,53.5476691595695,3.57140125845562,53.59090109885,46.8896103820596,60.4325305720454
2015-08-30 18:28:53,2015-08-31 03:56:06,11.855211930741,3.56258296148963,11.793877661597,5.22253766571462,19.5958663383877,54.1899959937948,3.31071161760156,54.0125419807744,47.9923709379654,60.5984916129409
2015-08-31 03:56:06,2015-08-31 18:13:53,12.5913843898544,4.62595950625753,12.7119230717956,2.96175440766298,21.7778686593685,53.363914411935,3.82927926189817,53.2205403876242,46.6031801986916,61.1984108104596
2015-08-31 18:13:53,2015-09-01 04:10:49,12.5139953288063,3.62545510275433,12.5717181904244,4.58577321071658,19.6691898391538,51.3835233905456,4.05105149977267,51.284021109099,42.7738613249393,58.7072767134528
2015-09-01 04:10:49,2015-09-01 17:58:53,13.4801641387256,3.93562482103718,13.3755685003287,5.90832674435195,21.5733238974673,50.285613160676,4.10944852975932,50.3689875429576,41.6781888627393,58.4962189399889
2015-09-01 17:58:53,2015-09-02 04:11:06,13.793760124074,3.26780924803349,13.8216846647246,7.05555306008651,20.1935753516743,49.3900907000218,3.97294365515567,49.1988004384576,42.064878355041,56.9002815895275
2015-09-02 04:11:06,2015-09-02 17:53:53,13.0365186207405,4.14108857769606,13.2050698914371,4.74456217750185,20.6044782079544,48.9108412954579,4.16895274627334,48.8886563245988,40.3935894457056,57.0276866029155
2015-09-02 17:53:53,2015-09-03 04:36:02,10.8973877731443,4.10742443718429,10.7890545357436,2.46677610198768,19.3427099174547,48.3971874629753,4.52876730859519,48.5219590946141,39.8400606173955,56.9203752408475
2015-09-03 04:36:02,2015-09-03 18:13:53,9.22802824081988,4.16643250298682,9.19775547931444,1.27111035165032,17.9074957180753,48.7581919871071,4.50147279539662,48.7466975861205,40.8550217677519,57.6696335015436
2015-09-03 18:13:53,2015-09-04 04:31:06,9.41855716535206,3.64624655112407,9.43406771385427,1.58176415711388,16.5974240261562,49.0255030022931,4.36249432370172,48.8481451784115,40.5063714740489,57.8532694956243
2015-09-04 04:31:06,2015-09-04 18:13:53,9.38648127633181,4.04040114394841,9.25798741283745,1.70179589677415,17.5015389019563,49.3606355785784,4.71647890664873,49.3635050408038,39.7527186813103,58.2572926515669
2015-09-04 18:13:53,2015-09-05 04:36:06,9.02896446627625,3.48607850727576,9.03581299093009,2.28320800473648,15.9493214040171,49.5712578968328,5.03483414327463,49.5565119607072,39.508674642299,59.1856361741639
2015-09-05 04:36:06,2015-09-05 18:03:53,9.64372636085589,4.00978888016623,9.61560447570667,2.06423716541295,18.0968482608713,49.8177428259884,4.99906628162432,49.8937000331744,39.8839685347583,59.150194448376
2015-09-05 18:03:53,2015-09-06 04:31:06,9.73150147718918,3.65877858321588,9.68038802037907,1.91251316394734,16.6577527155571,50.5136782372586,4.99220822000877,50.316376436136,41.0089385723814,60.9300106262808
2015-09-06 04:31:06,2015-09-06 18:18:57,8.71463869078696,4.14720700777652,8.8229440523324,0.559704769452263,16.5209935542477,51.3837843781152,4.73981841017894,51.3388387404758,42.593985415616,61.2258357179487
2015-09-06 18:18:57,2015-09-07 04:36:02,7.68053878400054,3.69459556267876,7.63391199900544,0.403795554043722,14.4436813547995,51.8825946892612,4.70869503849433,51.849280351001,42.93495888717,61.1668368432879
2015-09-07 04:36:02,2015-09-07 18:23:57,7.29965305529855,4.2847790592008,7.12921597819504,-0.899213973077599,15.8967047167874,51.9224479275835,5.02492741624842,52.2913182922712,41.4634819921387,61.2604744825215
2015-09-07 18:23:57,2015-09-08 04:46:02,6.33388371914313,3.51972310384314,6.11642162898631,0.22079272515518,14.311426425856,51.2450916262946,4.80868313286091,51.5875579611214,41.2005320594556,59.9972260971911
2015-09-08 04:46:02,2015-09-08 18:14:03,5.93006908753819,4.1182538763887,5.86129379880884,-1.80469884868949,14.3958829028781,49.9595927009509,4.94471643330354,50.4461678569214,39.06632245893,58.7212332353087
2015-09-08 18:14:03,2015-09-09 05:15:50,3.99409474510655,4.07009131010166,4.06185006357186,-4.45143435587095,11.8750003287174,48.6501445624401,4.93501675532368,48.9088198362451,36.8776448240231,57.1693720144882
2015-09-09 05:15:50,2015-09-09 18:19:06,3.09499081214078,3.85191031363495,3.13704652254214,-4.2615141601987,10.7545014841703,47.8888192391274,5.13776447851527,48.0224745359368,36.9176172813632,56.5128652978676
2015-09-09 18:19:06,2015-09-10 05:06:06,3.82044798843691,3.3798097828924,3.82490175947548,-2.79170135918328,10.7503198297003,47.6618317576666,5.39870073710256,47.8375634408104,36.3998369249039,57.2298361920363
2015-09-10 05:06:06,2015-09-10 18:14:03,4.22313209619881,3.74850893157398,4.10511176886453,-3.27455596111783,11.6458728326705,47.7097040255173,5.65885287851702,48.2128075608603,35.8488594247673,58.1558636907067
2015-09-10 18:14:03,2015-09-11 05:05:49,4.06355584349119,3.15379721952992,4.07982948044796,-2.46186099856385,10.083820142384,47.7378509188317,5.8390658275333,47.7692625035607,35.7290127570705,58.8785260856199
2015-09-11 05:05:49,2015-09-11 18:13:53,4.55953271195282,3.50099741419746,4.54224779845962,-2.42575863805476,11.1075651110394,47.7124483380203,6.16494334460942,47.6164617086469,35.116972174172,60.3684662284988
2015-09-11 18:13:53,2015-09-12 05:06:00,5.3098255955135,3.57344939702327,5.15058432845557,-1.23693685207892,13.2300721549115,47.1842784656079,6.03485910623445,47.1622657583875,35.1817640543329,60.4928924653781
